r,rho,m,P
0.06900690069016832,0.12920484151534103,0.00017794559999399588,1.103401899161874
0.07000700070016931,0.129200570248585,0.00018579079514432643,1.1033532642673065
0.0710071007101703,0.12919623772011796,0.0001938630949359204,1.1033039323621336
0.07200720072017128,0.1291918439375843,0.00020216572826638483,1.1032539035568005
0.07300730073017228,0.12918738890874584,0.0002107019233767343,1.1032031779634166
0.07400740074017326,0.12918287264148157,0.00021947490784221524,1.1031517556957522
0.07500750075017426,0.12917829514378706,0.00022848790856313338,1.1030996368692338
0.07600760076017525,0.12917365642377415,0.0002377441517556838,1.1030468216009388
0.07700770077017623,0.1291689564896707,0.0002472468629427846,1.102993310009592
0.07800780078017723,0.12916419534982024,0.0002569992669449134,1.102939102215563
0.07900790079017823,0.12915937301268132,0.00026700458787094663,1.102884198340857
0.08000800080017922,0.12915448948682787,0.0002772660491090025,1.10282859850912
0.0810081008101802,0.12914954478094814,0.0002877868733172878,1.1027723028456264
0.08200820082018119,0.12914453890384525,0.00029857028241494664,1.1027153114772827
0.0830083008301822,0.12913947186443622,0.00030961949757291355,1.1026576245326203
0.08400840084018318,0.1291343436717521,0.0003209377392047689,1.1025992421417943
0.08500850085018416,0.12912915433493782,0.0003325282269575996,1.1025401644365806
0.08600860086018515,0.12912390386325154,0.0003443941797028609,1.1024803915503714
0.08700870087018614,0.12911859226606512,0.000356538815527244,1.1024199236181775
0.08800880088018714,0.12911321955286317,0.0003689653517235452,1.1023587607766192
0.08900890089018813,0.1291077857332435,0.00038167700478153923,1.1022969031639298
0.09000900090018912,0.12910229081691646,0.00039467699037885775,1.1022343509199486
0.0910091009101901,0.12909673481370523,0.00040796852337186904,1.1021711041861237
0.09200920092019109,0.1290911177335452,0.0004215548177865632,1.102107163105505
0.0930093009301921,0.12908543958648405,0.0004354390868094401,1.1020425278227448
0.09400940094019308,0.1290797003826816,0.000449624542778401,1.1019771984840958
0.09500950095019406,0.12907390013240963,0.0004641143971736457,1.1019111752374093
0.09600960096019505,0.12906803884605172,0.00047891186060857144,1.1018444582321318
0.09700970097019604,0.12906211653410313,0.0004940201428206764,1.1017770476193045
0.09800980098019704,0.1290561332071707,0.0005094424526624682,1.1017089435515623
0.09900990099019803,0.12905008887597258,0.0005251819980923738,1.10164014618313
0.10001000100019902,0.12904398355133836,0.0005412419861656574,1.1015706556698226
0.1010101010102,0.12903781724420876,0.0005576256230253382,1.1015004721690425
0.102010201020201,0.12903158996563546,0.0005743361138931154,1.1014295958397775
0.10301030103020199,0.12902530172678123,0.0005913766630602947,1.1013580268426022
0.10401040104020298,0.1290189525389196,0.0006087504738787221,1.101285765339673
0.10501050105020396,0.1290125424134348,0.0006264607487517195,1.1012128114947275
0.10601060106020495,0.12900607136182177,0.0006445106891250249,1.101139165473085
0.10701070107020595,0.12899953939568592,0.0006629034954777383,1.101064827441643
0.10801080108020694,0.12899294652674317,0.0006816423673132691,1.100989797568877
0.10901090109020793,0.12898629276681964,0.0007007305031502921,1.1009140760248373
0.11001100110020892,0.12897957812785169,0.0007201711005137044,1.10083766298115
0.1110111011102099,0.12897280262188587,0.0007399673559255876,1.1007605586110145
0.1120112011202109,0.1289659662610789,0.000760122464896176,1.1006827630892029
